engine_displacement,num_cylinders,horsepower,vehicle_weight,acceleration,model_year,origin,fuel_type,drivetrain,num_doors,fuel_efficiency_mpg
180,5,160,3505.738588218478,14.9,2021,USA,Gasoline,Front-wheel drive,0,12.763929230157906
190,5,146,3323.570669931609,13.4,2015,USA,Gasoline,All-wheel drive,0,13.705610814976142
180,3,220,2328.9407709138686,17.8,2005,Asia,Gasoline,All-wheel drive,0,18.677842254446954
310,5,100,2121.7177371309926,13.7,2002,Europe,Gasoline,All-wheel drive,-1,19.082200637747317
160,1,219,3214.8239301061667,20.2,2008,USA,Diesel,All-wheel drive,-1,14.215026122967375
230,7,209,3160.194261974915,14.7,2002,USA,Gasoline,Front-wheel drive,1,14.834052609615082
120,2,167,3251.9827970119036,17.8,2020,USA,Diesel,Front-wheel drive,-1,13.444427068731418
100,4,161,3959.247300344774,,2001,USA,Gasoline,Front-wheel drive,-3,10.036061181100846
110,1,159,3095.928315168312,12.2,2005,Europe,Gasoline,All-wheel drive,1,15.162450108289306
210,3,164,2955.5573302927214,13.2,2010,USA,Gasoline,All-wheel drive,1,15.175998973878109
170,0,125,3119.426064083794,15.8,2011,USA,Diesel,Front-wheel drive,2,14.296543995021878
190,2,149,3018.2005012235136,12.4,2017,USA,Diesel,Front-wheel drive,0,15.279495092594727
230,6,210,2730.459701422299,16.8,2005,USA,Diesel,All-wheel drive,-1,15.90276907439901
250,,138,2409.482665593616,10.8,2001,Asia,Diesel,All-wheel drive,-1,18.660182413375782
260,4,153,3183.6642853888593,19,2016,Europe,Diesel,All-wheel drive,1,13.60347892243716
160,,130,2827.5921147442746,12.9,2011,Europe,Diesel,All-wheel drive,0,15.883736820018187
180,6,,3363.510793169068,11.5,2000,Asia,Diesel,All-wheel drive,2,13.567285692275346
280,7,122,2727.565253425624,15.6,2000,Asia,Gasoline,Front-wheel drive,1,16.02475741003044
280,3,145,3278.1811467357275,12.6,2020,Asia,Diesel,All-wheel drive,0,13.729993736701918
160,7,197,3077.740148270611,16.5,2016,Asia,Diesel,Front-wheel drive,,15.033132476552527
260,10,151,3152.3479912925895,10.7,2017,Europe,Gasoline,Front-wheel drive,0,15.00935953102146
170,4,156,3425.5608115666005,16.6,2009,USA,Diesel,All-wheel drive,0,12.758928731449071
230,3,155,3300.109956381331,12.3,2012,Asia,Diesel,Front-wheel drive,0,14.014644570900181
230,3,179,3080.8697829511875,13,2013,Europe,Diesel,All-wheel drive,0,15.2151946580201
220,3,144,2748.484879992846,12.9,2022,Europe,Gasoline,All-wheel drive,-1,16.080688080762886
200,3,185,2923.2226868947746,13.9,2017,Asia,Diesel,Front-wheel drive,-2,16.05314887065433
240,3,134,2215.4200721455595,15.7,2010,USA,Gasoline,Front-wheel drive,1,18.864280791186097
270,4,,3036.8607291141434,12.1,2014,USA,Gasoline,Front-wheel drive,,13.512425851562247
240,,190,3092.000383470403,16.7,2020,Asia,Gasoline,All-wheel drive,1,14.413117942633075
280,3,144,3031.436130188313,11.2,2014,USA,Gasoline,All-wheel drive,1,15.070000668902601
190,3,174,2648.9255206173,11.7,2020,USA,Gasoline,Front-wheel drive,0,17.84813986371649
110,2,144,2915.18370563672,13.2,2013,USA,Gasoline,All-wheel drive,-1,15.346001945987974
210,2,209,3760.420887088718,16.4,2019,Europe,Diesel,All-wheel drive,-1,11.245950060330149
190,8,160,2588.6375446425236,10.6,2014,Asia,Diesel,All-wheel drive,2,17.50791401042417
140,4,,2935.5442773087275,16.1,2004,Asia,Diesel,All-wheel drive,-1,15.466488448576566
120,2,162,3612.5581690644167,15.5,2004,Europe,Gasoline,Front-wheel drive,-2,11.711448263636932
200,,140,2696.9217386881323,11.2,2010,Asia,Diesel,Front-wheel drive,1,16.850926138260647
180,2,181,3378.9308063605727,16.9,2008,Asia,Diesel,Front-wheel drive,1,13.533764063706455
190,4,141,2994.284450910264,18.7,2012,Asia,Gasoline,Front-wheel drive,-1,14.43843979311995
230,3,169,3176.4515627781766,11,2010,Asia,Gasoline,All-wheel drive,-1,15.228031638430908
150,5,198,3690.588099574966,12.2,2014,USA,Diesel,All-wheel drive,1,11.693760710782412
210,4,138,2856.5910086774124,15.1,2002,Europe,Gasoline,All-wheel drive,,15.493408678892486
170,3,124,2769.0296223592177,12.6,2007,USA,Gasoline,All-wheel drive,2,16.183372022692275
250,2,178,2932.7762139652864,13,2020,Europe,Gasoline,All-wheel drive,0,15.720383787989332
240,3,164,2095.4520325845406,18,2012,Europe,Diesel,Front-wheel drive,0,18.93519727072577
240,4,140,1831.6215995828939,19.3,2010,Europe,Gasoline,Front-wheel drive,0,19.84521989368146
170,1,179,2526.869587966996,14.3,2005,Europe,Gasoline,Front-wheel drive,-1,17.927979223238715
200,2,161,2522.3028761070404,9.9,2016,Europe,Diesel,All-wheel drive,1,17.77297716816242
230,3,180,2585.0543037975767,,2021,Europe,Diesel,All-wheel drive,0,16.67709080769064
280,,146,2482.017390611127,15.5,2002,Asia,Gasoline,All-wheel drive,,17.441836072928897
180,3,131,2796.4560083512865,8.6,2008,Europe,Diesel,All-wheel drive,0,16.389997038981104
280,3,136,3654.7479080772596,15.2,2019,Europe,Gasoline,Front-wheel drive,-1,12.026895874215038
170,5,191,3749.6111218418955,10.1,2005,Asia,Gasoline,Front-wheel drive,1,12.258436013070085
280,4,175,2404.2811169767438,14.2,2013,Asia,Gasoline,All-wheel drive,1,18.816803332882838
180,4,124,3097.0737106241386,21,2006,Asia,Gasoline,Front-wheel drive,0,13.547089925308914
310,5,156,3724.0927563620594,,2010,Asia,Gasoline,Front-wheel drive,1,11.245993695476976
240,9,155,2842.309393222054,9.6,2002,Europe,Diesel,Front-wheel drive,0,16.637460666719626
230,2,141,4006.713429277451,,2004,Europe,Gasoline,All-wheel drive,1,9.279280288757864
210,1,170,3316.141057077854,11.5,2012,Europe,Gasoline,All-wheel drive,0,14.17833350779669
100,3,167,2266.302895700325,19.7,2013,Asia,Gasoline,Front-wheel drive,1,18.862906737789846
270,4,129,3139.1268098555997,,2019,USA,Gasoline,All-wheel drive,-1,13.08191149250879
230,7,157,3503.1486513080454,15.6,2014,Asia,Gasoline,Front-wheel drive,-1,13.46898308875016
230,2,148,3499.516295553546,13.3,2021,Asia,Diesel,All-wheel drive,0,12.380561319206675
160,2,170,2867.2765870429535,,2019,Europe,Diesel,All-wheel drive,-2,14.636182683544106
190,3,161,3250.623162383128,15.2,2020,Europe,Gasoline,All-wheel drive,-2,12.836695844041056
120,7,,3240.154469212218,16.8,2002,USA,Diesel,Front-wheel drive,1,13.161290923881776
200,0,167,3022.1174527056464,14.8,2000,Europe,Diesel,Front-wheel drive,0,15.151055664146545
290,5,140,3499.3031675788757,15.2,2003,USA,Diesel,All-wheel drive,,11.904033029371352
180,2,112,3295.7764335077622,,2008,Asia,Gasoline,All-wheel drive,1,12.830946424830383
210,4,,3291.7695617073105,8.9,2001,Asia,Diesel,All-wheel drive,-1,14.146533650958048
200,1,168,3150.4583944753936,12.4,2005,Europe,Diesel,Front-wheel drive,-1,14.106819523500766
190,4,126,3340.2117757894694,14.7,2003,Asia,Gasoline,Front-wheel drive,-1,12.796565916782335
180,6,174,4556.241479872167,15.7,2007,Europe,Diesel,All-wheel drive,1,6.846255872165621
200,6,130,3225.910649075816,,2020,USA,Gasoline,All-wheel drive,-1,13.379105212992094
150,5,172,3880.56812857786,16,2008,Europe,Gasoline,All-wheel drive,-1,10.846835148392639
230,,117,3276.9435805467424,12,2007,Europe,Diesel,Front-wheel drive,-1,13.997134941992178
270,5,,3526.628015512906,12.4,2004,Europe,Diesel,Front-wheel drive,0,11.525630425110496
190,2,146,3250.2205544577837,15.4,2005,USA,Gasoline,All-wheel drive,-1,13.381783062942802
150,4,102,3020.6880322283705,14,2009,Europe,Diesel,All-wheel drive,0,14.493775654202507
210,1,159,3109.2192457990895,11,2020,Asia,Diesel,All-wheel drive,0,15.340653054201889
150,5,150,2243.6039661907853,16.6,2002,USA,Gasoline,All-wheel drive,-2,18.271147947572132
200,2,,3598.607433064662,,2019,Europe,Diesel,All-wheel drive,1,12.050406143209358
190,8,170,2897.112576449679,14.2,2014,Europe,Diesel,All-wheel drive,-1,15.91616797085807
210,1,209,3014.2516226884645,16,2002,USA,Diesel,Front-wheel drive,1,15.965104541125598
170,4,148,2838.15093300604,18.2,2006,Europe,Gasoline,Front-wheel drive,-2,15.74784720806959
130,6,150,2920.23368641358,16,2005,USA,Diesel,Front-wheel drive,-1,15.077742804857639
260,6,144,3225.6505685235848,14.3,2010,Asia,Diesel,Front-wheel drive,1,14.177997148303735
250,2,174,3355.9732689644657,14.3,2009,USA,Gasoline,All-wheel drive,0,13.434137202011703
240,,155,3421.292984755867,15,2021,Europe,Diesel,All-wheel drive,-1,13.101453077889992
250,6,148,3364.3265854808915,12.9,2011,Europe,Diesel,All-wheel drive,0,13.882635471412563
170,3,,2505.9720245670087,18.7,2022,Asia,Diesel,All-wheel drive,-3,16.609586027933084
180,2,196,3759.337651778515,12.7,2014,Asia,Gasoline,All-wheel drive,-1,12.148124958241901
210,5,113,3374.803064420992,15.4,2015,USA,Gasoline,All-wheel drive,-1,12.81239712188728
160,4,206,3129.579140070172,,2010,USA,Diesel,All-wheel drive,-1,15.868318347979146
190,3,130,2535.800981608747,12.6,2013,Europe,Gasoline,Front-wheel drive,0,17.275089744817034
190,4,190,3494.502842330031,17,2011,USA,Diesel,All-wheel drive,0,12.917400957817442
250,6,141,2874.3631347763126,15.4,2014,Europe,Gasoline,All-wheel drive,1,15.542376475158344
190,5,120,3488.0976550288588,15.2,2013,Asia,Gasoline,Front-wheel drive,1,11.688765807963383
250,7,166,3728.7831837807908,15.5,2014,Europe,Gasoline,All-wheel drive,-1,11.311876469859143
140,4,111,2921.9390459858582,,2007,USA,Diesel,All-wheel drive,2,14.783696430665707
120,3,120,3725.4333518120347,15.4,2019,USA,Diesel,Front-wheel drive,0,10.887038251930212
310,6,173,3593.0249846994284,17.9,2001,USA,Gasoline,All-wheel drive,-1,11.462792913470187
200,2,65,3071.246366216321,18.1,2017,USA,Gasoline,Front-wheel drive,-1,13.590030499865431
200,5,129,3214.365156362093,,2003,Asia,Gasoline,Front-wheel drive,1,13.326226083401474
260,2,198,3436.6908652687334,15.1,2018,Europe,Gasoline,Front-wheel drive,0,12.586566642165545
270,1,181,1925.6672265328916,13.3,2011,USA,Diesel,All-wheel drive,0,20.158527516700616
150,2,177,3927.5869709041226,12.8,2011,USA,Diesel,Front-wheel drive,0,10.758283339161494
210,7,179,3546.122222811928,11.6,2018,Europe,Diesel,Front-wheel drive,1,12.774197518259545
190,4,239,3966.026004376866,15.8,2014,USA,Diesel,Front-wheel drive,0,11.161893890579542
120,5,177,2908.8554883776624,,2022,Asia,Diesel,All-wheel drive,0,14.797517251081064
130,4,175,3172.353575178601,14.6,2009,Europe,Diesel,All-wheel drive,1,14.144428736219961
240,4,162,3273.3493579518226,12.8,2016,USA,Gasoline,All-wheel drive,-1,13.854966990634273
120,6,166,2830.388217278674,12.4,2012,Asia,Gasoline,All-wheel drive,0,17.416853028537723
130,6,137,3299.7962333885307,16.3,2013,USA,Diesel,All-wheel drive,0,13.33131871967879
210,4,168,2511.2391514246024,13.6,2016,Asia,Gasoline,Front-wheel drive,-1,17.839725821922233
180,7,157,2106.015636708027,14.9,2010,Europe,Gasoline,All-wheel drive,-1,19.340792588146936
140,4,186,3689.4500446358024,14.1,2015,Asia,Diesel,Front-wheel drive,0,11.415556662904994
220,3,138,2861.0237687788303,11.2,2012,USA,Diesel,Front-wheel drive,,15.592078008432296
220,2,145,2884.438990739156,,2006,Asia,Gasoline,Front-wheel drive,1,15.56801074538038
190,8,123,3182.704176496761,15.6,2001,USA,Diesel,All-wheel drive,-1,14.123574338759058
210,3,142,2814.988823620204,13.3,2021,USA,Diesel,Front-wheel drive,-1,15.891144845087704
220,4,,3077.686507792919,11.8,2000,USA,Gasoline,All-wheel drive,-1,14.874287975557468
150,2,137,2516.338776501269,11.8,2008,USA,Diesel,All-wheel drive,0,17.076087720708763
150,5,163,3352.592084102188,18.7,2006,Europe,Diesel,All-wheel drive,-1,12.261242169971084
180,5,138,2723.880185700003,12.9,2022,USA,Diesel,Front-wheel drive,1,16.763180834287564
240,5,127,3763.1374496182225,14,2010,Europe,Gasoline,All-wheel drive,0,10.79875605156866
190,4,111,2527.5509683316977,14.5,2017,Europe,Gasoline,Front-wheel drive,0,17.421352651068926
160,2,181,3378.6891163030386,14.3,2020,Asia,Gasoline,Front-wheel drive,1,13.497590583115718
200,5,129,2746.128126752304,9,2003,USA,Gasoline,Front-wheel drive,0,16.583027050734998
230,2,158,2321.8976112649093,14.1,2005,Europe,Gasoline,Front-wheel drive,2,19.766546179034858
150,1,149,3530.587908666291,11.2,2016,Europe,Diesel,All-wheel drive,1,12.524011447852251
210,3,131,3138.804847774555,12,2014,Europe,Diesel,Front-wheel drive,1,14.299761214810271
150,5,156,3024.653306331296,18.8,2012,Europe,Diesel,All-wheel drive,-2,14.551006478392198
220,2,97,2368.650629612708,,2011,Europe,Diesel,Front-wheel drive,0,17.79664817344395
190,2,85,1884.9116836652452,15.2,2012,Asia,Gasoline,All-wheel drive,1,20.437536168353343
140,6,187,3811.9791979520915,16.3,2013,Europe,Gasoline,All-wheel drive,-1,10.547664149798317
240,5,112,3142.1725959249347,17,2010,Europe,Gasoline,Front-wheel drive,0,13.376061756193225
150,2,178,3192.1019081687796,,2000,Europe,Gasoline,All-wheel drive,-1,14.360443995623072
290,4,116,3258.019866088996,,2015,Asia,Diesel,All-wheel drive,-3,13.432543432941776
130,4,184,1802.4450159073826,14.7,2008,Europe,Diesel,All-wheel drive,0,21.906908211990753
160,3,142,3334.984514409662,12.2,2010,USA,Gasoline,All-wheel drive,0,13.984034520657632
80,4,148,3556.3201049423883,14.8,2007,Europe,Diesel,Front-wheel drive,0,12.117801620116612
270,5,149,4036.4445347454616,13.1,2013,USA,Diesel,Front-wheel drive,1,9.628330607516922
220,6,190,2670.013884835116,12.2,2005,USA,Gasoline,Front-wheel drive,0,16.68225730160399
110,3,172,2909.217625522406,19.1,2021,Asia,Diesel,All-wheel drive,0,15.293381462870357
190,,201,2832.711790942865,18.8,2018,USA,Diesel,Front-wheel drive,1,15.655073455471978
180,,125,2860.175788135285,15.3,2012,USA,Gasoline,Front-wheel drive,,15.322821204362203
150,4,98,1772.3189250331704,21.8,2009,Europe,Gasoline,Front-wheel drive,0,19.94375543510638
220,3,159,2531.7963441251777,13.2,2008,USA,Gasoline,Front-wheel drive,0,17.173113269292127
140,4,122,2580.8462418482327,12.7,2022,USA,Diesel,All-wheel drive,-1,17.57278177298142
270,3,129,3640.1459652234457,17.4,2011,Asia,Gasoline,Front-wheel drive,-1,11.405063751281952
200,,,3072.686235521269,15.6,2002,USA,Diesel,All-wheel drive,,14.19739862556121
200,4,136,2723.1334759811343,15.9,2021,Europe,Gasoline,All-wheel drive,0,15.94519459581774
180,8,92,3700.1583350348506,,2007,Asia,Diesel,Front-wheel drive,-1,11.136136348521754
220,1,195,2971.6747182330155,17.1,2013,USA,Diesel,Front-wheel drive,1,16.30625271103592
200,6,180,2859.4926909373917,17.3,2008,USA,Gasoline,Front-wheel drive,-1,15.94799223252534
220,6,162,2481.61359743177,14.1,2023,Europe,Diesel,All-wheel drive,1,17.908934581803553
260,,156,3943.333483199137,18,2002,Europe,Diesel,Front-wheel drive,0,9.955879380674599
170,3,182,3844.045436265185,12.6,2010,Asia,Gasoline,Front-wheel drive,,11.797775777041336
160,4,,3276.8891457611276,12.6,2009,Asia,Gasoline,Front-wheel drive,0,14.09131634376321
200,3,158,2872.592224245125,16.4,2006,Asia,Diesel,All-wheel drive,2,15.341872091114011
190,1,,3843.634793623529,15.5,2003,Europe,Diesel,All-wheel drive,1,11.602584712680333
150,4,138,3385.8467564769862,16,2004,Asia,Diesel,All-wheel drive,0,13.116240298799381
120,6,94,4031.934251982004,13.3,2022,Asia,Gasoline,Front-wheel drive,1,9.294321128903762
220,1,208,3392.1351741294047,17.4,2016,Europe,Diesel,All-wheel drive,0,13.62706013704215
200,2,210,2154.955286795571,14.9,2014,USA,Diesel,Front-wheel drive,-1,20.312336334815196
270,8,116,2616.086501829494,17.4,2014,USA,Diesel,Front-wheel drive,-1,17.25194082908821
210,3,173,2895.286190907099,19.9,2022,Europe,Diesel,All-wheel drive,1,14.826416196702638
240,4,162,3063.741129216613,13.6,2001,USA,Gasoline,All-wheel drive,2,15.130336456644788
180,7,182,2788.009187685582,15.4,2015,USA,Gasoline,All-wheel drive,-1,16.318485284457836
150,4,174,2142.1492517815013,15.2,2001,Asia,Gasoline,Front-wheel drive,1,19.568856171685496
140,3,154,3218.7954439783175,15.9,2011,Asia,Diesel,All-wheel drive,0,14.24324046239458
210,4,127,3417.8406034646773,15,2012,USA,Diesel,Front-wheel drive,1,12.865734572823477
250,4,192,3508.4236103871153,16.1,2006,Europe,Gasoline,All-wheel drive,0,12.540196952350069
210,6,204,2035.6778856792878,13,2019,USA,Diesel,All-wheel drive,-2,20.481254278554168
230,1,96,2591.3759727979686,15.8,2018,USA,Gasoline,All-wheel drive,0,16.28631812038412
140,1,,2378.3346322348493,13.3,2010,Asia,Diesel,Front-wheel drive,0,18.574235432621972
160,,178,3087.8269329468017,18.6,2002,USA,Gasoline,Front-wheel drive,0,13.774168004547228
220,1,139,2220.55927636571,17.7,2018,Asia,Gasoline,Front-wheel drive,-2,18.608842216366277
200,2,112,2847.6056062749517,11.2,2001,Europe,Diesel,Front-wheel drive,0,15.369186950626494
140,5,140,3409.168335448127,11,2010,Asia,Diesel,All-wheel drive,0,13.364536530462622
210,,166,2738.7481203338025,13.7,2015,USA,Diesel,All-wheel drive,,16.631291902938948
190,1,177,3112.9726649199065,14.7,2002,USA,Diesel,All-wheel drive,-1,14.999821855753268
200,5,77,3237.1857444444813,16.3,2013,USA,Diesel,Front-wheel drive,0,12.879768915526776
200,2,213,1813.264387045694,13.8,2014,USA,Gasoline,Front-wheel drive,-1,22.253795535777083
110,,159,3634.283067553124,,2022,Asia,Diesel,All-wheel drive,-1,10.828309554684202
130,4,,3232.905468415727,15.3,2007,USA,Gasoline,Front-wheel drive,1,14.119999677365534
200,5,143,3159.4021499254804,13,2017,USA,Diesel,Front-wheel drive,1,13.66131327264225
180,4,127,2225.653595407226,16.1,2020,USA,Diesel,Front-wheel drive,0,19.612624130354618
170,0,,3190.074378875568,16.7,2004,Europe,Gasoline,All-wheel drive,1,14.866695423277116
180,2,182,1994.4848053159803,13.3,2019,Europe,Gasoline,All-wheel drive,0,20.13393965241562
240,5,168,2759.3361134219763,14.9,2003,USA,Gasoline,Front-wheel drive,-1,17.040142928953912
230,0,167,3007.439138333833,11.5,2006,Asia,Diesel,All-wheel drive,0,15.183994367433522
190,2,133,3995.9507115613587,16.6,2021,Asia,Diesel,Front-wheel drive,1,9.755833760438154
240,1,139,2977.2819873567128,12.3,2015,Europe,Gasoline,All-wheel drive,1,15.518128041385859
130,5,125,2936.2953570891414,13.5,2019,Asia,Diesel,All-wheel drive,1,15.34692582852178
210,5,,2675.0809349161245,17.7,2015,Asia,Diesel,All-wheel drive,0,17.22059032442944
240,4,186,3433.1340850832817,15.6,2016,Asia,Diesel,Front-wheel drive,0,13.389268455176554
230,8,151,3225.7569098151985,16.4,2006,Europe,Diesel,All-wheel drive,0,12.989651754050868
180,8,177,2954.6020322418062,20.4,2018,Asia,Gasoline,All-wheel drive,0,15.594650497720234
230,7,,3392.556951711093,15,2005,USA,Diesel,All-wheel drive,-2,12.993520891039482
130,4,139,3562.8358277889674,13.5,2005,USA,Diesel,Front-wheel drive,0,11.830349186809261
210,2,143,2695.3116824008994,18.5,2015,USA,Gasoline,All-wheel drive,2,16.198256733182838
190,4,189,3399.697410194452,14.2,2005,USA,Diesel,Front-wheel drive,1,13.581128842619108
90,,179,2637.1932023635086,20,2003,Europe,Diesel,All-wheel drive,1,17.005829001570607
160,7,153,3341.0224870579154,,2016,Asia,Diesel,Front-wheel drive,-1,13.89660657590872
170,2,120,3452.8345255840545,12,2022,USA,Diesel,Front-wheel drive,-1,13.291872128809816
120,3,,3063.088387114362,14.8,2007,USA,Diesel,Front-wheel drive,-1,14.093325467174225
120,6,145,3320.532977976317,14.4,2002,Asia,Gasoline,All-wheel drive,0,13.246062719574397
170,2,136,2668.8031380982193,17.3,2004,Asia,Diesel,Front-wheel drive,,16.715269733529414
130,6,128,3492.6820874705463,16.3,2016,Europe,Diesel,Front-wheel drive,1,12.199854480117304
180,4,182,3787.027230240537,14.2,2022,Asia,Diesel,All-wheel drive,-2,11.034492774490712
210,4,124,3080.93387207353,15.2,2005,Europe,Diesel,Front-wheel drive,,14.708941281057543
190,1,171,3134.7349435632173,15.4,2021,Asia,Gasoline,Front-wheel drive,1,14.849176137977304
240,1,,2311.440344658553,16.4,2006,Europe,Gasoline,Front-wheel drive,0,18.00811714895167
250,3,141,3345.2802579347826,15.6,2002,Asia,Diesel,All-wheel drive,-1,13.417825039781173
230,8,73,2774.9244276709956,12.7,2015,Europe,Diesel,Front-wheel drive,0,15.775638705192323
